"y","x1","x2","x3"
0,1.0,0.6738948284995752,0.5719680267913232
1,1.0,0.5580279867502551,0.43038377059039257
0,1.0,0.24752466675838325,0.6603623417501572
0,1.0,0.8661637354876164,0.501561192800446
0,1.0,0.09366619762362371,0.8428866889293838
0,1.0,0.5522065553257773,0.8401226654405651
0,1.0,0.8135076081355614,0.09053876051119336
1,1.0,0.42378531805272734,0.7723734441239027
0,1.0,0.3115998098159938,0.4790699338415212
1,1.0,0.8463785027388604,0.6507349092056536
0,1.0,0.3758767837801822,0.8395509130621805
0,1.0,0.15495485048383384,0.06037721120874462
0,1.0,0.16735134534352492,0.813589152293279
0,1.0,0.38527859767116346,0.12338297177266644
1,1.0,0.7499444198054583,0.5182363593952561
1,1.0,0.9402228487419666,0.7139379188396666
1,1.0,0.23841733034534096,0.4628571052361603
1,1.0,0.41845684443691855,0.275802954521456
0,1.0,0.7569355124018389,0.47913652905058
0,1.0,0.5324566359160137,0.23441254786228294
0,1.0,0.0715601941015962,0.057222465313449655
0,1.0,0.13534459683756905,0.07893739596403426
1,1.0,0.8909488846320284,0.7632296465864583
0,1.0,0.35942429123387853,0.6715266343403685
1,1.0,0.6877454933349281,0.13408344606344702
0,1.0,0.39113025486349207,0.4699562840935354
1,1.0,0.31587072503125935,0.8020345000006557
1,1.0,0.08128131404194461,0.41072447481533936
0,1.0,0.6522335695348971,0.7007303783843601
1,1.0,0.6982294795406501,0.10349160820989267
0,1.0,0.9241453270649871,0.27465825951299694
1,1.0,0.24858873340870624,0.38495040406125836
0,1.0,0.8205040722768724,0.3322343169547566
0,1.0,0.5972736524516549,0.18520598382280973
1,1.0,0.9350687706877072,0.951079462039278
1,1.0,0.7495358229239428,0.2770047511644491
1,1.0,0.7252922176844954,0.8652610138285382
0,1.0,0.5692507584078863,0.7202799945680085
0,1.0,0.13758739328702307,0.8030679073258011
1,1.0,0.7549338909340593,0.9934707625908858
1,1.0,0.1492856233954234,0.5640211135946185
1,1.0,0.43381451839166507,0.9437632453633733
0,1.0,0.5100852769108823,0.6594986234468057
0,1.0,0.6179801119637813,0.6638698524996784
1,1.0,0.9003109019277413,0.08517087077197538
1,1.0,0.17658770983713934,0.9517248458987986
0,1.0,0.6239884089744621,0.3791576333975224
0,1.0,0.08370136332594003,0.22755430380703268
0,1.0,0.17093951732606483,0.6730202073870588
0,1.0,0.19167174185360558,0.19736620851176423
0,1.0,0.5590736175830762,0.8398160432209603
0,1.0,0.3384451504318817,0.9843141893990417
1,1.0,0.8527239469121335,0.043608726744392756
0,1.0,0.4063236089992428,0.2410171806997885
0,1.0,0.4353390931479666,0.11033315216404205
1,1.0,0.21186703679427632,0.3177710992178624
1,1.0,0.012403102841519686,0.8428246476017647
1,1.0,0.17273999633378279,0.6622752218961689
0,1.0,0.8478436335839643,0.8465788740900364
0,1.0,0.20855660803533005,0.788751701411279
1,1.0,0.4882379342126131,0.8123195580600358
0,1.0,0.043390987188726804,0.9043085386998828
1,1.0,0.155191268100062,0.2752799013891374
0,1.0,0.2568237666282991,0.03586362751363703
0,1.0,0.7342665690379229,0.4436728306051019
0,1.0,0.6682179704883635,0.4133224562564368
0,1.0,0.5284891306007673,0.6966281515050592
0,1.0,0.4939491432464751,0.6879537226785344
1,1.0,0.9043278504067707,0.7930740115348354
0,1.0,0.08419290824752546,0.7569203331761312
0,1.0,0.7846841082514602,0.14556239332530674
1,1.0,0.6237859462351545,0.9934108409044486
1,1.0,0.5001570922421563,0.605937975208964
0,1.0,0.03078445911150296,0.1709588170776064
0,1.0,0.8605595359635991,0.4434836881998483
1,1.0,0.004660369881166915,0.5935203860806648
1,1.0,0.13888387914091438,0.527356728391636
0,1.0,0.4851384658802318,0.6526378031757518
0,1.0,0.7225239985347809,0.5235277502767959
1,1.0,0.8670122537004501,0.04124252369473691
0,1.0,0.8180720170764926,0.579336882691674
0,1.0,0.01870334681182184,0.08051896505693446
1,1.0,0.42322750035494683,0.4101036716086164
1,1.0,0.964259222359394,0.11232360546877196
1,1.0,0.6351309996217278,0.7599776892106069
1,1.0,0.612029601235075,0.266261303096194
0,1.0,0.2737900893824359,0.4246622416829553
0,1.0,0.3038256594395756,0.6587346136514032
0,1.0,0.6748912094231174,0.11934599847468297
0,1.0,0.7360716019540674,0.44387762357086236
1,1.0,0.0935438345768449,0.7206673047954579
0,1.0,0.2694341769008757,0.5953365134112805
1,1.0,0.8380279305586751,0.13577930798665716
1,1.0,0.9074784352381944,0.6236868658595771
0,1.0,0.49747125782090396,0.12844256919578778
1,1.0,0.6933678944067823,0.26866985843505287
0,1.0,0.16334208082096557,0.41151373343889497
1,1.0,0.428862440615299,0.10561790413445427
0,1.0,0.15931514361035504,0.7138696922219869
1,1.0,0.8686919847658992,0.4074511943469816
1,1.0,0.5431697974655274,0.7786369205770962
0,1.0,0.39412908845059924,0.035780468410233635
1,1.0,0.08305744170418827,0.3881627205613021
0,1.0,0.5317980552350312,0.2977808846805241
1,1.0,0.6610950997725029,0.03783451104797497
0,1.0,0.5111449644628727,0.5016807770620244
0,1.0,0.010258354894863375,0.38769527707896456
0,1.0,0.6353062792808861,0.5077913986646754
0,1.0,0.4538269296508657,0.32810477053645504
1,1.0,0.7588285924750844,0.03923352303413297
0,1.0,0.053421699011040324,0.20480046198244417
1,1.0,0.6881765297591962,0.7449795519427254
1,1.0,0.8710640964842693,0.02819947707028292
1,1.0,0.7518754102036822,0.8920631823465557
0,1.0,0.3721195520435121,0.9158819338772402
0,1.0,0.32739593892141605,0.648389802406681
1,1.0,0.24382639143895624,0.8572897402718676
1,1.0,0.7095836687728339,0.8268756886957631
0,1.0,0.2536351582027543,0.9335690130650924
0,1.0,0.4106171147289952,0.48035917967006747
0,1.0,0.28397444564246355,0.6081105671344389
0,1.0,0.09972252363961576,0.7491772873364031
0,1.0,0.8884465972227351,0.09575239624817922
1,1.0,0.8967198585171092,0.3477526798365278
0,1.0,0.10685480551303761,0.5578770199741347
0,1.0,0.7246382111065113,0.6232894113718519
0,1.0,0.2534690635185959,0.6233675046526506
1,1.0,0.026761236025329094,0.9362017659655535
0,1.0,0.944320071138028,0.5671492778641056
0,1.0,0.7047257343680007,0.632267370775814
1,1.0,0.23639453426793455,0.5158670685105986
0,1.0,0.09133033110254729,0.03485096450753278
1,1.0,0.41722437614118135,0.12509792086323634
0,1.0,0.5773322099979976,0.2847495511111626
0,1.0,0.9230128032416043,0.31911149600889854
0,1.0,0.7877699222465555,0.23055495344360022
0,1.0,0.30506612788564524,0.8756811585069522
1,1.0,0.9929360953898885,0.5512791042287457
0,1.0,0.39609802478534917,0.956852503085885
1,1.0,0.9468324322610682,0.1862438103083044
0,1.0,0.07149921221027844,0.11708783963530012
0,1.0,0.007516306741832235,0.5490341998504593
0,1.0,0.7598835953243732,0.3051253738336317
0,1.0,0.08914565908712024,0.8909136401607516
0,1.0,0.8843765225277029,0.41933561494075167
0,1.0,0.13826477121507263,0.5969537212868659
0,1.0,0.22161921520379924,0.05617936843154947
0,1.0,0.8188385357134489,0.9424957945924812
1,1.0,0.20320584372205874,0.6466236258819402
0,1.0,0.8443982260694147,0.7888547326435784
1,1.0,0.946441609630873,0.34524110463846824
0,1.0,0.6437385714877575,0.15871136216859183
0,1.0,0.691953646035804,0.15233959320717316
0,1.0,0.019585103605346932,0.34902622605288003
0,1.0,0.2522555818784058,0.7650288654112898
1,1.0,0.639158005650853,0.5885081029021553
1,1.0,0.36544399283591833,0.919728999090861
0,1.0,0.09534203671606956,0.0774062075076094
0,1.0,0.4378437238577373,0.20207736180431035
1,1.0,0.37934098260206417,0.729675419952474
0,1.0,0.8363859919531178,0.48887226638592596
0,1.0,0.7441878177161214,0.22290864810923305
0,1.0,0.06478311863551012,0.3313065847112444
0,1.0,0.0774909684488545,0.5200538399728074
0,1.0,0.5325183989248636,0.9022849176041201
1,1.0,0.08025951560568245,0.3928241576016489
1,1.0,0.8640133666036107,0.5310957161404561
0,1.0,0.2107769824950676,0.01760852160644233
1,1.0,0.7031493991619839,0.6615813073844845
1,1.0,0.8660415600820461,0.31282347125205034
0,1.0,0.3917811462520686,0.6279106445218423
0,1.0,0.6303424047632082,0.9980202548032637
0,1.0,0.04241057624785172,0.254926223524083
0,1.0,0.22268010497077895,0.874910886380559
1,1.0,0.8251901181263996,0.7352094728050032
1,1.0,0.5902680204550401,0.7985578926858494
0,1.0,0.11825185734492627,0.8614954091948668
0,1.0,0.866020338640634,0.5266277923661751
0,1.0,0.1376729942061099,0.7851201879269236
1,1.0,0.9948178692805847,0.5759604237068234
0,1.0,0.7146208292378111,0.6227451064562586
0,1.0,0.133801643089275,0.28448304441612215
0,1.0,0.2809949597065331,0.22666909523089984
0,1.0,0.009682806368636276,0.6507945725199278
0,1.0,0.11050903268916934,0.3913466805043113
0,1.0,0.40171909114948057,0.3077994515525011
0,1.0,0.5197011372639719,0.7531425977347517
0,1.0,0.04643757842676921,0.18001689567604795
0,1.0,0.4793870106676139,0.5837856544870186
1,1.0,0.3415417425948888,0.07931335033181464
0,1.0,0.3872142058525705,0.22446768399911554
0,1.0,0.4954653326109779,0.5568402759978617
0,1.0,0.5729649055848807,0.006981991974018387
0,1.0,0.5025151151514571,0.39925479162458455
1,1.0,0.7223218681004584,0.633061692212542
0,1.0,0.701308235464579,0.39737480072800624
0,1.0,0.015554766129625586,0.19013795964324398
1,1.0,0.827780142248794,0.7371176378751987
0,1.0,0.30180267766870683,0.7658054419057005
0,1.0,0.07287128766822404,0.6251114045074593
0,1.0,0.23098504943946985,0.14279873149413036
0,1.0,0.17673776304970534,0.5433168146392975
0,1.0,0.7820515940142065,0.594149711863617
0,1.0,0.12597087266676166,0.3973265534899004
0,1.0,0.36295861115500405,0.7335896415855934
0,1.0,0.6772469331749122,0.6451421681417446
0,1.0,0.6754255397770403,0.8747396206107922
0,1.0,0.3723046260772387,0.4912012874449756
1,1.0,0.4704007593558739,0.3299205236897036
1,1.0,0.45677696483575225,0.656309971326319
0,1.0,0.8107977070283723,0.3894707044512602
0,1.0,0.4282476241998048,0.9113321800018357
0,1.0,0.6271978002421834,0.7603222636809539
0,1.0,0.9614822928059612,0.29238540871225505
0,1.0,0.27199543588162167,0.4542651298689626
0,1.0,0.8636450188638927,0.9837424436677384
1,1.0,0.18144846621031108,0.8182863277076988
0,1.0,0.6337514661577306,0.6943510150651402
0,1.0,0.19656618836034911,0.624032950268999
0,1.0,0.05890673354450815,0.5482866747499628
0,1.0,0.4603725388942377,0.9106554183762192
1,1.0,0.8151806008118374,0.4686012322856632
1,1.0,0.5183281004268709,0.9352429954958923
0,1.0,0.7695522250957998,0.8271945765606923
0,1.0,0.5038417701664506,0.2937169120555254
0,1.0,0.09827156430439898,0.6495298936701994
0,1.0,0.02817125538961096,0.12895488922682974
0,1.0,0.01995841614074534,0.3635260243997456
0,1.0,0.43343674761641116,0.5707177266872421
1,1.0,0.9205975045670511,0.6275740854665044
0,1.0,0.4138173543538688,0.034547522836810396
1,1.0,0.002088644710096732,0.41324400233941483
1,1.0,0.8395736340649205,0.5753756191534833
0,1.0,0.27355402996681577,0.5298396525565519
1,1.0,0.4654527708002394,0.8290667151056526
0,1.0,0.5282444048828252,0.07619651828196572
1,1.0,0.7733589215895305,0.9767269660893805
1,1.0,0.913306874431981,0.07424495678365872
1,1.0,0.8952156542665735,0.939653639601755
1,1.0,0.8282506666450036,0.5180226905462921
1,1.0,0.3402860857946759,0.8134677206180381
0,1.0,0.7807231954048321,0.4648283171280585
0,1.0,0.7509452697888328,0.48966903655689165
1,1.0,0.9322402853987461,0.5898111137899247
0,1.0,0.7754784744860113,0.5274512620235934
1,1.0,0.663764545834477,0.48608230851161327
0,1.0,0.5579589970201486,0.30854837516260925
1,1.0,0.9218587786781767,0.8773140872502869
0,1.0,0.5982017522025727,0.12062835461543164
1,1.0,0.7400420191172199,0.01087113723300015
1,1.0,0.8383551992957012,0.010537003056393601
0,1.0,0.4992045918372192,0.12727333358173798
0,1.0,0.1645469587570525,0.7271366460204294
0,1.0,0.4423531284288118,0.1856764340117083
0,1.0,0.15605242137722075,0.9800892728011419
1,1.0,0.47580263124471456,0.35043295728006973
0,1.0,0.18349990309167374,0.7727917690014772
1,1.0,0.990544004789383,0.003173160416551024
0,1.0,0.8977261242918513,0.5534425774017262
1,1.0,0.2130819884984796,0.9248057515473926
1,1.0,0.9082137108063371,0.9175540336007588
0,1.0,0.17140162567961248,0.9423939011556062
0,1.0,0.3139669243614809,0.09206940892628213
0,1.0,0.18694215055455254,0.24022175669251356
1,1.0,0.6595119490681525,0.1260781952110115
1,1.0,0.03803646598436061,0.9559669524260745
1,1.0,0.9912584121591723,0.4729888459735945
0,1.0,0.5275114173312574,0.4722916446006926
0,1.0,0.4869567193179334,0.9632973683611512
1,1.0,0.1864003519094719,0.29791341290877127
0,1.0,0.8558309647121001,0.22584213462770486
1,1.0,0.35851324555666664,0.7927097431838994
1,1.0,0.798127552135006,0.5169301140756688
0,1.0,0.11051569440697828,0.7558734293007268
0,1.0,0.4970437634080005,0.6115009768270083
0,1.0,0.3208326057159967,0.6757445837348381
0,1.0,0.8614623424351291,0.3815625909526723
0,1.0,0.9617575500389917,0.25800374813708804
1,1.0,0.6540110619734474,0.426042425158363
1,1.0,0.663033283534564,0.14814226248945017
0,1.0,0.2853041371436562,0.3856994266234952
1,1.0,0.7590705901993067,0.3350599955693747
1,1.0,0.07136802602748205,0.248675110737266
1,1.0,0.6767695690596673,0.7309593708643911
0,1.0,0.5317848028965095,0.8940963481828912
1,1.0,0.9142053874283467,0.27920166824338244
0,1.0,0.8010687868367181,0.03483278183786487
1,1.0,0.810274217854805,0.8626734387900756
1,1.0,0.7538546554425662,0.7831593485058514
0,1.0,0.5455715725962436,0.04471676317384188
1,1.0,0.9163197170945014,0.17627966413931606
0,1.0,0.39155071278497733,0.5512487194914217
0,1.0,0.1762548031557969,0.9291393702721771
0,1.0,0.5833172620273246,0.2538113995072382
1,1.0,0.6389001678664357,0.7732579334087535
0,1.0,0.4006180388161371,0.19940798547804484
0,1.0,0.8320426701729395,0.45137957366383885
0,1.0,0.027210858042817643,0.4817851653294607
1,1.0,0.8030175554215497,0.2399486618312976
1,1.0,0.2897178867985588,0.14838276968100872
0,1.0,0.24718534663957548,0.7975687110902674
1,1.0,0.8522050067526441,0.5244490061175984
0,1.0,0.7592351682455878,0.2197897504110511
0,1.0,0.065358630490844,0.9874115568883275
1,1.0,0.9492918213493753,0.40419102501373816
1,1.0,0.8407857695919174,0.8554143553215543
0,1.0,0.15805321590610033,0.7933947206496703
1,1.0,0.557229099357905,0.09978980861010323
1,1.0,0.46462298049524153,0.07858147122855041
0,1.0,0.8892828147520941,0.8584039541161583
1,1.0,0.07262747350491461,0.8965241182587733
1,1.0,0.8041534261741576,0.08111842443729689
0,1.0,0.5892069066545835,0.5160031012286421
1,1.0,0.2769465917553071,0.4872633864646623
0,1.0,0.06633944376864798,0.3812501882801316
1,1.0,0.021564017984803785,0.38538320549441907
1,1.0,0.637144415154391,0.9029554880001931
0,1.0,0.2689764129949648,0.05049085927710495
1,1.0,0.6274980399719767,0.5831048685367621
1,1.0,0.7001906232975852,0.611159440661373
1,1.0,0.32390056619372,0.6664633043561115
0,1.0,0.33858919391838027,0.11719621779055456
0,1.0,0.8852810985115771,0.5070389792903067
0,1.0,0.8927059098689096,0.013599105613653961
1,1.0,0.9399027880146624,0.42508634726918393
0,1.0,0.35981996052372467,0.3471475333153633
0,1.0,0.1492794770745769,0.8962264941488973
0,1.0,0.16423296188720937,0.12036763487715585
0,1.0,0.8870124506756094,0.826035666702031
0,1.0,0.5323517755039038,0.06805954478755472
0,1.0,0.37215915464488303,0.05861584515001628
0,1.0,0.33668129439626004,0.621986947766251
0,1.0,0.3104267584400886,0.8173604002917805
0,1.0,0.4923803789715653,0.15987170129546113
1,1.0,0.9373155310408925,0.14132444295219093
1,1.0,0.9916429204690669,0.6355404562132463
0,1.0,0.7646671033215633,0.9721119141027226
1,1.0,0.3511587329544765,0.3575813692910399
1,1.0,0.3011398327435364,0.6907961035882375
0,1.0,0.06782339137647075,0.8176505008143287
1,1.0,0.6887007449579545,0.22228870034918424
0,1.0,0.12259211075499166,0.7544828016103267
0,1.0,0.9551539614668947,0.06751051253544627
1,1.0,0.4126988579628348,0.3418868947592377
1,1.0,0.28096611630753876,0.964074828081309
0,1.0,0.9190772734392714,0.2618925486636179
0,1.0,0.23126762784922583,0.9185053860020305
1,1.0,0.8576057200939167,0.7403966651699441
0,1.0,0.28447902346103926,0.8709586149940718
0,1.0,0.15829792304910373,0.9688147231000281
1,1.0,0.3570807768372659,0.9633848839365229
0,1.0,0.38123646219712626,0.8988682815543889
0,1.0,0.09439567510976565,0.1377190848463925
0,1.0,0.6436111901045496,0.4912703153305704
0,1.0,0.6893858350827373,0.5179909702852221
1,1.0,0.7805621384006018,0.39787963387315095
0,1.0,0.18074761046956533,0.3160087193203216
0,1.0,0.6733870948807781,0.1648635152954292
0,1.0,0.406527147166313,0.36483357157992735
0,1.0,0.7062580374829008,0.11366555602069495
1,1.0,0.5742682242253683,0.5563220087897827
0,1.0,0.36233952360921173,0.012014962391155848
0,1.0,0.4895311646775593,0.42136736519621687
1,1.0,0.8144706786885576,0.8662793059356535
0,1.0,0.18120042827527905,0.618787323276357
1,1.0,0.8563322477881363,0.010320386844994589
1,1.0,0.7825224074151926,0.12090913064951736
1,1.0,0.7181356193172743,0.46734561925805984
0,1.0,0.716090716259296,0.7175745810092
1,1.0,0.17548727073076686,0.5790601864637921
1,1.0,0.5449533306582277,0.7041644337306887
0,1.0,0.6148440208813846,0.8861510625011855
0,1.0,0.9260607897760369,0.18587610320649528
1,1.0,0.03274789974745995,0.43493032610354
1,1.0,0.7444134894040058,0.30115330339501156
0,1.0,0.1143202039425304,0.8637639209209313
1,1.0,0.7188065537078459,0.6029561949357691
1,1.0,0.7195703902083639,0.7124486914811825
1,1.0,0.5725949889500843,0.08101401049349444
1,1.0,0.3690990002114951,0.22001768395856036
0,1.0,0.5936366174320837,0.19935596244952647
0,1.0,0.5549728629802793,0.4088466366378942
1,1.0,0.6634907766542897,0.2802096241222405
0,1.0,0.18074668317172193,0.38864472379830484
0,1.0,0.5646327995378639,0.2156164053632843
0,1.0,0.13163802162916038,0.8132325731350163
0,1.0,0.15677159651842376,0.8367599137510371
1,1.0,0.3786355114281199,0.03764450881023573
1,1.0,0.9912669820796416,0.2813560303368954
0,1.0,0.31863595502401476,0.45361870917130376
1,1.0,0.3731050378152889,0.14484376109141484
0,1.0,0.09181523332305574,0.4842314958121492
1,1.0,0.5106425450624164,0.26369823253958313
0,1.0,0.4102270513299313,0.2849261746454488
0,1.0,0.5298715730234351,0.5234192102587079
0,1.0,0.25138821789528976,0.08256502124800003
0,1.0,0.024446399347828995,0.2615813199632191
0,1.0,0.6397704370612858,0.6821466141112034
0,1.0,0.5800087199864032,0.6792985021603872
0,1.0,0.09263350635709133,0.46121964356329803
1,1.0,0.8373964778763956,0.42563203160817076
1,1.0,0.37653302211686723,0.21563516696150065
1,1.0,0.0121484105319829,0.7074886186219531
1,1.0,0.04656288232242112,0.9433098160999274
0,1.0,0.3255392747691639,0.6889630130050175
1,1.0,0.977684716681009,0.3872316963109448
1,1.0,0.8537867082806263,0.926848349210956
0,1.0,0.8095569170309866,0.5764188693198711
1,1.0,0.5379388253695043,0.8614545816542005
1,1.0,0.7414900185038242,0.17818335650164308
1,1.0,0.5003417311433971,0.9983936486623408
0,1.0,0.3562498773464986,0.7285505930784351
0,1.0,0.7402123768180298,0.4175018187570234
0,1.0,0.35763076842228725,0.9986968772920066
1,1.0,0.9079046182854158,0.6345081895346087
0,1.0,0.7589442152638235,0.13045604090164908
1,1.0,0.03500657488186465,0.36080273896623005
1,1.0,0.22590278112264794,0.9393260177766072
1,1.0,0.4619115325957348,0.9811870249421395
1,1.0,0.6320360015618585,0.15212851554629814
1,1.0,0.0942979196841136,0.4363981497128344
0,1.0,0.373062425885772,0.3816252290714892
1,1.0,0.2334384934611622,0.8057147428154079
1,1.0,0.6536729901974803,0.446084867124811
0,1.0,0.023169570579961274,0.25178292895959564
0,1.0,0.9568425482708405,0.7296587772533714
0,1.0,0.1598008273358189,0.6989226426899229
1,1.0,0.5928874833301176,0.20725505492420404
1,1.0,0.036423668051650315,0.9441751346945422
1,1.0,0.5170236243104422,0.8030924024202466
0,1.0,0.12258364403998256,0.09040748808907795
0,1.0,0.6849089355273965,0.01715443756143431
0,1.0,0.8811271658696893,0.6312334122599412
1,1.0,0.7701001081263146,0.5097744966032269
1,1.0,0.953254852948604,0.23099320875022933
1,1.0,0.598040784908124,0.9217376614093522
0,1.0,0.886611467323551,0.821721083569477
0,1.0,0.4297653227147342,0.3531756706925486
1,1.0,0.9314600830968425,0.8226481461571344
1,1.0,0.24406295369724762,0.2697596636744428
1,1.0,0.5564038913348104,0.3713191731642489
1,1.0,0.908257663294834,0.1414967165594636
1,1.0,0.4570932987337353,0.49236079309696135
1,1.0,0.4812924586664944,0.6089251505596276
1,1.0,0.411064911278487,0.7992505146590252
1,1.0,0.4270779646993623,0.9363047732640086
0,1.0,0.35742577299636347,0.46303727619672586
1,1.0,0.607185305627659,0.9010148667332811
1,1.0,0.8780305624635143,0.3591325691220437
0,1.0,0.4284285193616515,0.4226063485628164
0,1.0,0.9514401538591735,0.5953187109043498
0,1.0,0.23171016463228322,0.7435816320692554
0,1.0,0.34179929175042667,0.7424778728588588
0,1.0,0.3969053968124836,0.5599871805866086
0,1.0,0.17545302260885598,0.4515918861302346
1,1.0,0.8383585950129149,0.4629805521603845
1,1.0,0.27906693771739643,0.22938770602472602
1,1.0,0.22551072172096887,0.9154848146166106
0,1.0,0.5816608065448117,0.9773847336578856
0,1.0,0.04920800069751685,0.45828341748174095
0,1.0,0.6164327339950668,0.5382562182926973
1,1.0,0.8889501501853669,0.5793356033046126
0,1.0,0.00845229028352601,0.7442878843089382
0,1.0,0.32690679504819475,0.7046541678483178
1,1.0,0.5887993173185895,0.46846177376668807
0,1.0,0.1830419349470116,0.7843795824181969
1,1.0,0.6058471458439461,0.6731164760368196
0,1.0,0.5038299596753366,0.1806057224480162
1,1.0,0.1036774623209793,0.23678871931341305
1,1.0,0.16212489753557713,0.36074402370020775
1,1.0,0.11431081597312387,0.2496928212136298
0,1.0,0.059178262430623185,0.4649203429513644
1,1.0,0.6539306296070295,0.5490406507215391
1,1.0,0.7313244984576419,0.4575630682702678
0,1.0,0.8232641331080308,0.04700967711262427
0,1.0,0.8924115815529741,0.5101135441068663
0,1.0,0.6253379738315967,0.34847670337148307
1,1.0,0.9702894562689495,0.8971225148230288
0,1.0,0.05183540231422268,0.8672031072890758
0,1.0,0.03527086334481799,0.46056879044773447
1,1.0,0.8957818454406425,0.629911832532092
1,1.0,0.9968800561153388,0.6859661562592458
0,1.0,0.5188232931925638,0.8627703865018257
0,1.0,0.899244954234176,0.8798622307425592
0,1.0,0.839590716585352,0.9805042768582757
1,1.0,0.2852663398901538,0.4138346510615376
0,1.0,0.10355206968008268,0.8064494999498468
1,1.0,0.904722757008799,0.5315769903161554
0,1.0,0.9008606262621381,0.0833690704600063
0,1.0,0.010067477584212892,0.8563014139616736
1,1.0,0.9578432831673993,0.34803000525095995
1,1.0,0.7843266703470606,0.04724168846806953
1,1.0,0.6808713787942569,0.5450256509015896
